site,site_name,date,dyear/time,date time,visibility,conditions,notes,Report_Year,Report_Time_Local_String,Full_Local_Timestamp_String,DateTime_Local_Naive,DateTime_WAT,DateTime_UTC,Date_UTC,Time_UTC,report_id,weather_date_utc,airTemperature_2day_roll_avg,waterTemperature_2day_roll_avg,windSpeed_2day_roll_avg,windDirection_2day_roll_avg,waveHeight_2day_roll_avg,wavePeriod_2day_roll_avg,waveDirection_2day_roll_avg,swellHeight_2day_roll_avg,swellPeriod_2day_roll_avg,swellDirection_2day_roll_avg,cloudCover_2day_roll_avg,humidity_2day_roll_avg,precipitation_2day_roll_avg,atmospheric_atmospheric_visibility_km_km_2day_roll_avg,pressure_2day_roll_avg,gust_2day_roll_avg,seaLevel_2day_roll_avg,airTemperature_3day_roll_avg,waterTemperature_3day_roll_avg,windSpeed_3day_roll_avg,windDirection_3day_roll_avg,waveHeight_3day_roll_avg,wavePeriod_3day_roll_avg,waveDirection_3day_roll_avg,swellHeight_3day_roll_avg,swellPeriod_3day_roll_avg,swellDirection_3day_roll_avg,cloudCover_3day_roll_avg,humidity_3day_roll_avg,precipitation_3day_roll_avg,atmospheric_atmospheric_visibility_km_km_3day_roll_avg,pressure_3day_roll_avg,gust_3day_roll_avg,seaLevel_3day_roll_avg,airTemperature_4day_roll_avg,waterTemperature_4day_roll_avg,windSpeed_4day_roll_avg,windDirection_4day_roll_avg,waveHeight_4day_roll_avg,wavePeriod_4day_roll_avg,waveDirection_4day_roll_avg,swellHeight_4day_roll_avg,swellPeriod_4day_roll_avg,swellDirection_4day_roll_avg,cloudCover_4day_roll_avg,humidity_4day_roll_avg,precipitation_4day_roll_avg,atmospheric_atmospheric_visibility_km_km_4day_roll_avg,pressure_4day_roll_avg,gust_4day_roll_avg,seaLevel_4day_roll_avg,precipitation_sum_last_24h,precipitation_sum_last_48h
RNN,Rottnest North,Oct. 9,"2021, 11 a.m.",9-Oct-21   11 a.m.,15,Windy,Surgey,2021,11 AM,Oct 9 2021 11 AM,2021-10-09 11:00:00,2021-10-09 11:00:00+08:00,2021-10-09 03:00:00+00:00,2021-10-09,03:00:00,611,2021-10-09,14.969166666666666,17.75166666666667,7.874166666666666,148.16291666666666,2.5275,11.984166666666669,225.97416666666663,2.415833333333333,12.71125,229.17041666666668,5.2125,62.37916666666666,0.0,24.135416666666668,1023.52625,6.69625,0.13875,14.969166666666666,17.75166666666667,7.874166666666666,148.16291666666666,2.5275,11.984166666666669,225.97416666666663,2.415833333333333,12.71125,229.17041666666668,5.2125,62.37916666666666,0.0,24.135416666666668,1023.52625,6.69625,0.13875,14.969166666666666,17.75166666666667,7.874166666666666,148.16291666666666,2.5275,11.984166666666669,225.97416666666663,2.415833333333333,12.71125,229.17041666666668,5.2125,62.37916666666666,0.0,24.135416666666668,1023.52625,6.69625,0.13875,0.12,3.58
FWB,Freshwater Bay,Oct. 5,"2021, 7 p.m.",5-Oct-21   7 p.m.,1,Fair,"18 dec, pregnant hairypipefish",2021,7 PM,Oct 5 2021 7 PM,2021-10-05 19:00:00,2021-10-05 19:00:00+08:00,2021-10-05 11:00:00+00:00,2021-10-05,11:00:00,612,2021-10-05,11.01375,18.60625,7.56375,173.33333333333334,2.5875,11.355,231.22916666666663,2.47375,12.039166666666668,234.56500000000003,61.19166666666666,66.07083333333334,0.14,24.135416666666668,1015.9270833333334,4.902083333333334,0.3529166666666667,11.01375,18.60625,7.56375,173.33333333333334,2.5875,11.355,231.22916666666663,2.47375,12.039166666666668,234.56500000000003,61.19166666666666,66.07083333333334,0.14,24.135416666666668,1015.9270833333334,4.902083333333334,0.3529166666666667,11.01375,18.60625,7.56375,173.33333333333334,2.5875,11.355,231.22916666666663,2.47375,12.039166666666668,234.56500000000003,61.19166666666666,66.07083333333334,0.14,24.135416666666668,1015.9270833333334,4.902083333333334,0.3529166666666667,2.21,3.2
SCR,South Cottesloe Reef,Sept. 28,"2021, 8 p.m.",28-Sep-21   8 p.m.,8,Fair,"18 dec, vis better far out",2021,8 PM,Sep 28 2021 8 PM,2021-09-28 20:00:00,2021-09-28 20:00:00+08:00,2021-09-28 12:00:00+00:00,2021-09-28,12:00:00,613,2021-09-28,16.987916666666667,17.78125,5.201666666666667,97.69166666666666,1.6395833333333334,12.498333333333331,223.96916666666667,1.5895833333333331,13.082916666666668,225.59333333333333,81.49166666666666,65.2375,0.16,24.132916666666663,1014.3266666666668,6.4,0.4312499999999999,16.987916666666667,17.78125,5.201666666666667,97.69166666666666,1.6395833333333334,12.498333333333331,223.96916666666667,1.5895833333333331,13.082916666666668,225.59333333333333,81.49166666666666,65.2375,0.16,24.132916666666663,1014.3266666666668,6.4,0.4312499999999999,16.987916666666667,17.78125,5.201666666666667,97.69166666666666,1.6395833333333334,12.498333333333331,223.96916666666667,1.5895833333333331,13.082916666666668,225.59333333333333,81.49166666666666,65.2375,0.16,24.132916666666663,1014.3266666666668,6.4,0.4312499999999999,0.02,0.36
KGT,Kwinana Grain Terminal,Sept. 26,"2021, 10 a.m.",26-Sep-21   10 a.m.,5,Fair,16 C,2021,10 AM,Sep 26 2021 10 AM,2021-09-26 10:00:00,2021-09-26 10:00:00+08:00,2021-09-26 02:00:00+00:00,2021-09-26,02:00:00,614,2021-09-26,15.166666666666666,17.684166666666666,6.748333333333334,237.8575,1.7245833333333334,8.50125,244.63583333333332,1.5879166666666666,9.39375,241.9779166666667,7.966666666666666,73.27083333333333,4.73,22.674166666666665,1012.6366666666668,6.405833333333334,0.39875,15.166666666666666,17.684166666666666,6.748333333333334,237.8575,1.7245833333333334,8.50125,244.63583333333332,1.5879166666666666,9.39375,241.9779166666667,7.966666666666666,73.27083333333333,4.73,22.674166666666665,1012.6366666666668,6.405833333333334,0.39875,15.166666666666666,17.684166666666666,6.748333333333334,237.8575,1.7245833333333334,8.50125,244.63583333333332,1.5879166666666666,9.39375,241.9779166666667,7.966666666666666,73.27083333333333,4.73,22.674166666666665,1012.6366666666668,6.405833333333334,0.39875,6.250000000000001,6.25
KGT,Kwinana Grain Terminal,Sept. 25,"2021, 9 a.m.",25-Sep-21   9 a.m.,5,Fair,"3-5m, easterly wind, no swell.",2021,9 AM,Sep 25 2021 9 AM,2021-09-25 09:00:00,2021-09-25 09:00:00+08:00,2021-09-25 01:00:00+00:00,2021-09-25,01:00:00,615,2021-09-25,15.548333333333334,17.7375,4.634583333333333,158.98333333333332,1.37875,10.835833333333332,226.39,1.34875,11.164583333333333,227.6795833333333,52.05,70.71249999999999,3.61,21.704166666666666,1011.4095833333334,6.0304166666666665,0.3704166666666666,15.548333333333334,17.7375,4.634583333333333,158.98333333333332,1.37875,10.835833333333332,226.39,1.34875,11.164583333333333,227.6795833333333,52.05,70.71249999999999,3.61,21.704166666666666,1011.4095833333334,6.0304166666666665,0.3704166666666666,15.548333333333334,17.7375,4.634583333333333,158.98333333333332,1.37875,10.835833333333332,226.39,1.34875,11.164583333333333,227.6795833333333,52.05,70.71249999999999,3.61,21.704166666666666,1011.4095833333334,6.0304166666666665,0.3704166666666666,0.0,0.0
WAT,Watermans/North Beach,Sept. 21,"2021, 8 p.m.",21-Sep-21   8 p.m.,5,Fair,"17c, some surge, prowfish",2021,8 PM,Sep 21 2021 8 PM,2021-09-21 20:00:00,2021-09-21 20:00:00+08:00,2021-09-21 12:00:00+00:00,2021-09-21,12:00:00,616,2021-09-21,19.04875,18.19875,4.4275,128.17291666666668,1.6829166666666666,10.73625,220.42083333333332,1.66625,10.907083333333333,221.19208333333333,0.0,54.16666666666666,0.0,24.1375,1026.9329166666666,7.189166666666666,0.2470833333333333,19.04875,18.19875,4.4275,128.17291666666668,1.6829166666666666,10.73625,220.42083333333332,1.66625,10.907083333333333,221.19208333333333,0.0,54.16666666666666,0.0,24.1375,1026.9329166666666,7.189166666666666,0.2470833333333333,19.04875,18.19875,4.4275,128.17291666666668,1.6829166666666666,10.73625,220.42083333333332,1.66625,10.907083333333333,221.19208333333333,0.0,54.16666666666666,0.0,24.1375,1026.9329166666666,7.189166666666666,0.2470833333333333,0.0,0.0
RNE,Rottnest East,Sept. 19,"2021, 1 p.m.",19-Sep-21   1 p.m.,15,Fair,"Macedon, Denton Holme, gem",2021,1 PM,Sep 19 2021 1 PM,2021-09-19 13:00:00,2021-09-19 13:00:00+08:00,2021-09-19 05:00:00+00:00,2021-09-19,05:00:00,617,2021-09-19,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,4.15,5.41
RNE,Rottnest East,Sept. 19,"2021, 10 a.m.",19-Sep-21   10 a.m.,15,Fair,Miwok,2021,10 AM,Sep 19 2021 10 AM,2021-09-19 10:00:00,2021-09-19 10:00:00+08:00,2021-09-19 02:00:00+00:00,2021-09-19,02:00:00,618,2021-09-19,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,15.532083333333333,17.3075,6.2179166666666665,175.32916666666665,2.0279166666666666,10.355416666666668,227.76958333333332,1.9675,10.7425,229.1208333333333,36.90416666666667,73.125,0.21,24.135,1028.3275,7.640000000000001,0.2304166666666667,4.7,5.33
RTS,Rottnest South,Sept. 18,"2021, noon",18-Sep-21   12 p.m.,12,Fair,"Small waves, very slight surge",2021,12 PM,Sep 18 2021 12 PM,2021-09-18 12:00:00,2021-09-18 12:00:00+08:00,2021-09-18 04:00:00+00:00,2021-09-18,04:00:00,619,2021-09-18,16.96375,17.0075,8.08375,236.90375,2.37625,9.2875,239.98041666666663,2.1216666666666666,10.411666666666669,235.75,67.99166666666666,70.48333333333333,4.77,20.967916666666667,1023.5616666666666,6.6866666666666665,0.2866666666666667,16.96375,17.0075,8.08375,236.90375,2.37625,9.2875,239.98041666666663,2.1216666666666666,10.411666666666669,235.75,67.99166666666666,70.48333333333333,4.77,20.967916666666667,1023.5616666666666,6.6866666666666665,0.2866666666666667,16.96375,17.0075,8.08375,236.90375,2.37625,9.2875,239.98041666666663,2.1216666666666666,10.411666666666669,235.75,67.99166666666666,70.48333333333333,4.77,20.967916666666667,1023.5616666666666,6.6866666666666665,0.2866666666666667,0.8400000000000001,3.06
BUL,Bulk Jetty,Sept. 18,"2021, 9 a.m.",18-Sep-21   9 a.m.,1,Fair,"Green, calm",2021,9 AM,Sep 18 2021 9 AM,2021-09-18 09:00:00,2021-09-18 09:00:00+08:00,2021-09-18 01:00:00+00:00,2021-09-18,01:00:00,620,2021-09-18,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,0.14,4.39
LIT,Little Beach,Sept. 18,"2021, 9 a.m.",18-Sep-21   9 a.m.,3,Fair,Dropped to 0 vis below 7m,2021,9 AM,Sep 18 2021 9 AM,2021-09-18 09:00:00,2021-09-18 09:00:00+08:00,2021-09-18 01:00:00+00:00,2021-09-18,01:00:00,621,2021-09-18,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,13.834166666666668,16.711666666666666,7.04625,234.86416666666665,2.230833333333333,9.09,245.87833333333333,2.04875,9.874583333333334,242.85416666666663,67.80833333333334,80.24166666666666,3.39,21.386666666666667,1023.825,3.5195833333333333,0.2829166666666666,0.14,4.39
KGT,Kwinana Grain Terminal,Sept. 11,"2021, 10 a.m.",11-Sep-21   10 a.m.,10,Fair,-,2021,10 AM,Sep 11 2021 10 AM,2021-09-11 10:00:00,2021-09-11 10:00:00+08:00,2021-09-11 02:00:00+00:00,2021-09-11,02:00:00,622,2021-09-11,13.323333333333332,17.893333333333334,7.432916666666666,133.64583333333334,2.1945833333333336,10.660416666666666,229.9933333333333,2.107083333333333,11.254583333333334,234.2275,23.75,65.72916666666667,0.05,24.136666666666667,1025.7,7.823333333333333,0.50875,13.323333333333332,17.893333333333334,7.432916666666666,133.64583333333334,2.1945833333333336,10.660416666666666,229.9933333333333,2.107083333333333,11.254583333333334,234.2275,23.75,65.72916666666667,0.05,24.136666666666667,1025.7,7.823333333333333,0.50875,13.323333333333332,17.893333333333334,7.432916666666666,133.64583333333334,2.1945833333333336,10.660416666666666,229.9933333333333,2.107083333333333,11.254583333333334,234.2275,23.75,65.72916666666667,0.05,24.136666666666667,1025.7,7.823333333333333,0.50875,3.46,3.94
RKM,Rockingham Dive Trail,Sept. 9,"2021, 7 p.m.",9-Sep-21   7 p.m.,5,Glassy,"16c, calm, good",2021,7 PM,Sep 9 2021 7 PM,2021-09-09 19:00:00,2021-09-09 19:00:00+08:00,2021-09-09 11:00:00+00:00,2021-09-09,11:00:00,623,2021-09-09,14.476666666666668,17.444583333333334,4.48625,177.24916666666664,2.475,12.96625,246.97125000000003,2.4454166666666666,13.165833333333332,248.0858333333333,38.6,76.65833333333333,2.73,22.61916666666667,1021.52625,3.137083333333333,0.445,14.476666666666668,17.444583333333334,4.48625,177.24916666666664,2.475,12.96625,246.97125000000003,2.4454166666666666,13.165833333333332,248.0858333333333,38.6,76.65833333333333,2.73,22.61916666666667,1021.52625,3.137083333333333,0.445,14.476666666666668,17.444583333333334,4.48625,177.24916666666664,2.475,12.96625,246.97125000000003,2.4454166666666666,13.165833333333332,248.0858333333333,38.6,76.65833333333333,2.73,22.61916666666667,1021.52625,3.137083333333333,0.445,8.030000000000001,8.17
PPR,Point Peron,Sept. 4,"2021, 10 a.m.",4-Sep-21   10 a.m.,5,Fair,16 C,2021,10 AM,Sep 4 2021 10 AM,2021-09-04 10:00:00,2021-09-04 10:00:00+08:00,2021-09-04 02:00:00+00:00,2021-09-04,02:00:00,624,2021-09-04,13.8875,16.594166666666666,3.4566666666666666,141.26041666666666,1.6362499999999998,11.780416666666667,232.99416666666664,1.6333333333333335,11.839166666666666,233.23958333333331,2.5625,66.53750000000001,0.0,24.13416666666667,1031.5633333333333,4.2595833333333335,0.3125,13.8875,16.594166666666666,3.4566666666666666,141.26041666666666,1.6362499999999998,11.780416666666667,232.99416666666664,1.6333333333333335,11.839166666666666,233.23958333333331,2.5625,66.53750000000001,0.0,24.13416666666667,1031.5633333333333,4.2595833333333335,0.3125,13.8875,16.594166666666666,3.4566666666666666,141.26041666666666,1.6362499999999998,11.780416666666667,232.99416666666664,1.6333333333333335,11.839166666666666,233.23958333333331,2.5625,66.53750000000001,0.0,24.13416666666667,1031.5633333333333,4.2595833333333335,0.3125,0.54,2.39
RKM,Rockingham Dive Trail,Aug. 31,"2021, 6 p.m.",31-Aug-21   6 p.m.,5,Windy,"Good, 16c, no current/swell",2021,6 PM,Aug 31 2021 6 PM,2021-08-31 18:00:00,2021-08-31 18:00:00+08:00,2021-08-31 10:00:00+00:00,2021-08-31,10:00:00,625,2021-08-31,16.995,16.47458333333333,7.269166666666667,297.10625,3.115833333333333,12.457916666666668,243.0008333333333,2.9166666666666665,13.401666666666666,237.15125,86.2375,72.15833333333333,2.18,23.64916666666667,1011.8383333333333,10.30375,0.3025,16.995,16.47458333333333,7.269166666666667,297.10625,3.115833333333333,12.457916666666668,243.0008333333333,2.9166666666666665,13.401666666666666,237.15125,86.2375,72.15833333333333,2.18,23.64916666666667,1011.8383333333333,10.30375,0.3025,16.995,16.47458333333333,7.269166666666667,297.10625,3.115833333333333,12.457916666666668,243.0008333333333,2.9166666666666665,13.401666666666666,237.15125,86.2375,72.15833333333333,2.18,23.64916666666667,1011.8383333333333,10.30375,0.3025,1.41,3.1
BUL,Bulk Jetty,Aug. 29,"2021, 10 a.m.",29-Aug-21   10 a.m.,6,Fair,16C,2021,10 AM,Aug 29 2021 10 AM,2021-08-29 10:00:00,2021-08-29 10:00:00+08:00,2021-08-29 02:00:00+00:00,2021-08-29,02:00:00,626,2021-08-29,14.808750000000002,17.312083333333334,8.750833333333334,261.605,2.65,10.413333333333334,244.75541666666663,2.299166666666667,12.064166666666669,239.6120833333333,37.375,73.49166666666666,3.04,22.911666666666665,1015.5125,8.73,0.34,14.808750000000002,17.312083333333334,8.750833333333334,261.605,2.65,10.413333333333334,244.75541666666663,2.299166666666667,12.064166666666669,239.6120833333333,37.375,73.49166666666666,3.04,22.911666666666665,1015.5125,8.73,0.34,14.808750000000002,17.312083333333334,8.750833333333334,261.605,2.65,10.413333333333334,244.75541666666663,2.299166666666667,12.064166666666669,239.6120833333333,37.375,73.49166666666666,3.04,22.911666666666665,1015.5125,8.73,0.34,1.49,1.92
BWR,Blackwall Reach,Aug. 28,"2021, 10 a.m.",28-Aug-21   10 a.m.,2,Fair,"low vis at top, ok below 5m",2021,10 AM,Aug 28 2021 10 AM,2021-08-28 10:00:00,2021-08-28 10:00:00+08:00,2021-08-28 02:00:00+00:00,2021-08-28,02:00:00,627,2021-08-28,13.632083333333334,17.085,3.922916666666667,229.23958333333331,2.567083333333333,13.485,235.09333333333333,2.54125,13.693333333333332,234.60416666666663,94.0125,69.25416666666666,0.88,24.11,1019.19125,2.8829166666666666,0.2891666666666667,13.632083333333334,17.085,3.922916666666667,229.23958333333331,2.567083333333333,13.485,235.09333333333333,2.54125,13.693333333333332,234.60416666666663,94.0125,69.25416666666666,0.88,24.11,1019.19125,2.8829166666666666,0.2891666666666667,13.632083333333334,17.085,3.922916666666667,229.23958333333331,2.567083333333333,13.485,235.09333333333333,2.54125,13.693333333333332,234.60416666666663,94.0125,69.25416666666666,0.88,24.11,1019.19125,2.8829166666666666,0.2891666666666667,0.43,1.76
CMT,Coogee Maritime Trail,Aug. 22,"2021, 9 a.m.",22-Aug-21   9 a.m.,1,Windy,Pea soup,2021,9 AM,Aug 22 2021 9 AM,2021-08-22 09:00:00,2021-08-22 09:00:00+08:00,2021-08-22 01:00:00+00:00,2021-08-22,01:00:00,628,2021-08-22,11.797083333333331,18.33875,6.91,137.37416666666667,3.1283333333333334,13.3775,224.7225,3.0979166666666664,13.579583333333334,225.56958333333333,12.466666666666669,57.00833333333333,0.0,24.133750000000003,1025.8325,8.052916666666667,0.4145833333333333,11.797083333333331,18.33875,6.91,137.37416666666667,3.1283333333333334,13.3775,224.7225,3.0979166666666664,13.579583333333334,225.56958333333333,12.466666666666669,57.00833333333333,0.0,24.133750000000003,1025.8325,8.052916666666667,0.4145833333333333,11.797083333333331,18.33875,6.91,137.37416666666667,3.1283333333333334,13.3775,224.7225,3.0979166666666664,13.579583333333334,225.56958333333333,12.466666666666669,57.00833333333333,0.0,24.133750000000003,1025.8325,8.052916666666667,0.4145833333333333,2.0700000000000003,3.36
CAM,Camilla Wreck,Aug. 14,"2021, noon",14-Aug-21   12 p.m.,2,Fair,"Green, weird jellyfish",2021,12 PM,Aug 14 2021 12 PM,2021-08-14 12:00:00,2021-08-14 12:00:00+08:00,2021-08-14 04:00:00+00:00,2021-08-14,04:00:00,629,2021-08-14,13.437916666666666,17.72375,4.915,149.55083333333332,2.009583333333333,12.151666666666666,238.1233333333333,1.9879166666666668,12.349166666666669,239.0575,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3925,13.437916666666666,17.72375,4.915,149.55083333333332,2.009583333333333,12.151666666666666,238.1233333333333,1.9879166666666668,12.349166666666669,239.0575,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3925,13.437916666666666,17.72375,4.915,149.55083333333332,2.009583333333333,12.151666666666666,238.1233333333333,1.9879166666666668,12.349166666666669,239.0575,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3925,0.0,0.11
BWR,Blackwall Reach,Aug. 14,"2021, 9 a.m.",14-Aug-21   9 a.m.,1,Fair,Pitch black in first few m,2021,9 AM,Aug 14 2021 9 AM,2021-08-14 09:00:00,2021-08-14 09:00:00+08:00,2021-08-14 01:00:00+00:00,2021-08-14,01:00:00,630,2021-08-14,13.437916666666666,17.893333333333334,5.753333333333334,146.73999999999998,2.1945833333333336,12.184166666666668,232.29083333333327,2.154583333333333,12.5025,233.84458333333336,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3899999999999999,13.437916666666666,17.893333333333334,5.753333333333334,146.73999999999998,2.1945833333333336,12.184166666666668,232.29083333333327,2.154583333333333,12.5025,233.84458333333336,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3899999999999999,13.437916666666666,17.893333333333334,5.753333333333334,146.73999999999998,2.1945833333333336,12.184166666666668,232.29083333333327,2.154583333333333,12.5025,233.84458333333336,0.0875,69.45,0.03,24.135,1024.49875,4.208333333333333,0.3899999999999999,0.0,0.21
BWR,Blackwall Reach,July 19,"2021, 9 a.m.",19-Jul-21   9 a.m.,1,Fair,Pitch black in first few m,2021,9 AM,July 19 2021 9 AM,2021-07-19 09:00:00,2021-07-19 09:00:00+08:00,2021-07-19 01:00:00+00:00,2021-07-19,01:00:00,631,2021-07-19,13.568333333333332,19.36458333333333,3.610416666666667,121.2025,2.3141666666666665,12.777083333333332,236.11166666666668,2.3008333333333333,12.890833333333331,236.415,98.10416666666669,69.95,1.07,24.135416666666668,1019.9416666666666,4.754166666666666,0.4104166666666666,13.568333333333332,19.36458333333333,3.610416666666667,121.2025,2.3141666666666665,12.777083333333332,236.11166666666668,2.3008333333333333,12.890833333333331,236.415,98.10416666666669,69.95,1.07,24.135416666666668,1019.9416666666666,4.754166666666666,0.4104166666666666,13.568333333333332,19.36458333333333,3.610416666666667,121.2025,2.3141666666666665,12.777083333333332,236.11166666666668,2.3008333333333333,12.890833333333331,236.415,98.10416666666669,69.95,1.07,24.135416666666668,1019.9416666666666,4.754166666666666,0.4104166666666666,1.06,3.4400000000000004
AMJ,Ammo Jetty,July 3,"2021, 8 a.m.",3-Jul-21   8 a.m.,2,Fair,Sub 2m for most. Small area 4m,2021,8 AM,July 3 2021 8 AM,2021-07-03 08:00:00,2021-07-03 08:00:00+08:00,2021-07-03 00:00:00+00:00,2021-07-03,00:00:00,632,2021-07-03,14.692083333333334,19.4975,7.552083333333333,33.110416666666666,1.5370833333333334,9.34125,255.585,1.32875,11.000416666666666,237.97375,99.1875,52.63333333333333,0.01,24.137083333333333,1019.1379166666668,7.1554166666666665,0.565,14.692083333333334,19.4975,7.552083333333333,33.110416666666666,1.5370833333333334,9.34125,255.585,1.32875,11.000416666666666,237.97375,99.1875,52.63333333333333,0.01,24.137083333333333,1019.1379166666668,7.1554166666666665,0.565,14.692083333333334,19.4975,7.552083333333333,33.110416666666666,1.5370833333333334,9.34125,255.585,1.32875,11.000416666666666,237.97375,99.1875,52.63333333333333,0.01,24.137083333333333,1019.1379166666668,7.1554166666666665,0.565,0.0,0.99
CAM,Camilla Wreck,June 26,"2021, 9 a.m.",26-Jun-21   9 a.m.,10,Fair,Much less milky than before,2021,9 AM,June 26 2021 9 AM,2021-06-26 09:00:00,2021-06-26 09:00:00+08:00,2021-06-26 01:00:00+00:00,2021-06-26,01:00:00,633,2021-06-26,13.760416666666666,19.1825,8.510833333333332,29.700416666666666,1.51375,8.095416666666667,302.54,1.2025,10.149166666666668,270.3975,16.370833333333334,42.54583333333333,0.0,24.135416666666668,1018.9370833333334,10.544583333333334,0.5758333333333333,13.760416666666666,19.1825,8.510833333333332,29.700416666666666,1.51375,8.095416666666667,302.54,1.2025,10.149166666666668,270.3975,16.370833333333334,42.54583333333333,0.0,24.135416666666668,1018.9370833333334,10.544583333333334,0.5758333333333333,13.760416666666666,19.1825,8.510833333333332,29.700416666666666,1.51375,8.095416666666667,302.54,1.2025,10.149166666666668,270.3975,16.370833333333334,42.54583333333333,0.0,24.135416666666668,1018.9370833333334,10.544583333333334,0.5758333333333333,0.0,0.0
CAM,Camilla Wreck,June 14,"2021, 9 a.m.",14-Jun-21   9 a.m.,7,Glassy,-,2021,9 AM,June 14 2021 9 AM,2021-06-14 09:00:00,2021-06-14 09:00:00+08:00,2021-06-14 01:00:00+00:00,2021-06-14,01:00:00,634,2021-06-14,13.592916666666667,20.752916666666668,10.59375,213.62583333333336,3.585833333333333,10.86375,234.39875,2.99,12.4775,237.04625,90.67083333333332,61.65833333333333,2.72,22.3925,1018.6925,9.65,0.5591666666666667,13.592916666666667,20.752916666666668,10.59375,213.62583333333336,3.585833333333333,10.86375,234.39875,2.99,12.4775,237.04625,90.67083333333332,61.65833333333333,2.72,22.3925,1018.6925,9.65,0.5591666666666667,13.592916666666667,20.752916666666668,10.59375,213.62583333333336,3.585833333333333,10.86375,234.39875,2.99,12.4775,237.04625,90.67083333333332,61.65833333333333,2.72,22.3925,1018.6925,9.65,0.5591666666666667,6.050000000000001,6.15
SCR,South Cottesloe Reef,June 8,"2021, 9 p.m.",8-Jun-21   9 p.m.,8,Fair,"17 deg, vis better further out",2021,9 PM,June 8 2021 9 PM,2021-06-08 21:00:00,2021-06-08 21:00:00+08:00,2021-06-08 13:00:00+00:00,2021-06-08,13:00:00,635,2021-06-08,16.237916666666667,20.58333333333333,12.164583333333333,62.88041666666667,2.3979166666666667,9.397916666666667,141.59375,1.7383333333333333,13.326666666666666,224.31333333333336,100.0,56.05,5.04,23.589583333333334,1021.1379166666668,15.556666666666668,0.635,16.237916666666667,20.58333333333333,12.164583333333333,62.88041666666667,2.3979166666666667,9.397916666666667,141.59375,1.7383333333333333,13.326666666666666,224.31333333333336,100.0,56.05,5.04,23.589583333333334,1021.1379166666668,15.556666666666668,0.635,16.237916666666667,20.58333333333333,12.164583333333333,62.88041666666667,2.3979166666666667,9.397916666666667,141.59375,1.7383333333333333,13.326666666666666,224.31333333333336,100.0,56.05,5.04,23.589583333333334,1021.1379166666668,15.556666666666668,0.635,0.0,0.12
